Index,Employed,Bank Balance,Annual Salary
1.473802039529368,0.6459361888690731,0.37874430125226244,0.044008649366614194
-1.1911313463207738,0.6459361888690731,-1.5985520578744155,-0.36414530450631505
-1.1533726385269787,0.6459361888690731,0.43698399012365347,0.5478016710052757
0.3767210525298361,0.6459361888690731,-0.14810056616330783,0.7954978882938266
0.578331767538907,-1.5481405396264198,-0.2855644253418238,-0.5838390650219605
0.32337388738997885,0.6459361888690731,0.7586357755198566,1.2295719611488958
1.3265777201498918,0.6459361888690731,-0.7458171600436022,-0.3999709626371826
1.0203511358405812,0.6459361888690731,0.9013095749168996,0.7769833033489941
-0.51667075848115,-1.5481405396264198,1.0198563892543357,-1.5092676217867662
-1.0383644643293644,0.6459361888690731,2.419324894541286,0.23388081321724064
0.30016440645250847,0.6459361888690731,1.659045761223381,0.04424860186681062
-1.6736807037222097,-1.5481405396264198,-1.0327773593815184,-0.8816088699920962
-0.8353681086673101,-1.5481405396264198,0.6149902809233263,-1.3357819641448565
0.3136744028190957,0.6459361888690731,1.0976126795792565,0.5755469286920335
1.5690648344219702,-1.5481405396264198,0.10809617664616315,-1.2390316163625903
0.4796048710138465,0.6459361888690731,-0.20861443528881787,0.9964453597316374
0.9784355060878364,-1.5481405396264198,-1.7270845909640278,-1.0196048030034133
1.6556673752334268,0.6459361888690731,-0.4577198705786268,0.09261477753918625
-0.12834496548257865,0.6459361888690731,-0.5129617763877703,0.016139666171942683
1.2333933862367645,-1.5481405396264198,1.3920569993898186,-0.6132827364991701
1.4866192155694635,0.6459361888690731,-1.0313921768631005,0.5331450723526615
0.6493458510043014,0.6459361888690731,-1.2787609654134005,0.2732427713197511
0.5270630633785247,0.6459361888690731,0.24487778174844357,0.8821544841850232
1.3785392446367657,0.6459361888690731,-0.059118095129417784,1.6660628055918794
0.5707107439474988,-1.5481405396264198,-0.4512901427692542,-0.8034900839985083
1.6716022427427348,0.6459361888690731,0.1996836177893165,0.5546238205264808
-1.6591314768658851,-1.5481405396264198,-0.04421187728196576,-0.9842140587791516
0.09647523046396263,-1.5481405396264198,1.0063767026571941,-0.9181483868110478
-1.0671165078787679,0.6459361888690731,-0.4968150965835259,-0.27550235182443084
-1.4831551139370052,-1.5481405396264198,-0.6021096423492324,-1.0093115905965562
-0.045552936466826156,0.6459361888690731,-0.45461871568664647,0.9205116411929621
0.9818996077202946,0.6459361888690731,-0.5637380191524621,0.416225217225772
-1.282237219254426,0.6459361888690731,-1.7270845909640278,0.20309940655143668
1.4526710195713726,0.6459361888690731,-1.63994213849938,-0.12778159389109642
-0.13250188744152855,-1.5481405396264198,0.1723934547398894,-1.4406434562853196
-0.6483066205145639,0.6459361888690731,0.7291748040460432,0.5389729187011788
1.66120993784536,-1.5481405396264198,0.21568557703193503,-1.6635870734754985
-0.35351157159236574,0.6459361888690731,1.069536890623861,0.16691831877965335
1.7058968489040716,0.6459361888690731,0.49439670435718347,0.6020331856043238
1.1492157165680288,0.6459361888690731,-1.7270845909640278,0.8895997603551764
-0.21009776400859365,0.6459361888690731,-0.25604143077017066,0.14632589515343392
-1.2860477310501301,0.6459361888690731,-0.014771580174098697,0.6545632870066682
-0.22326135021193505,0.6459361888690731,-1.4562503970644098,1.5634268728907363
0.6974968636954713,0.6459361888690731,0.08020645698428658,0.022865084841506334
-0.3860741269374734,0.6459361888690731,0.15198785555065855,0.6514881457463404
0.2596344173527468,0.6459361888690731,-0.6693633547733132,-0.27015666003099575
1.4443571756534728,0.6459361888690731,-1.704053347299587,1.400643096757581
-0.8980683482148046,0.6459361888690731,0.7563822696316842,0.971895219555306
-1.0345539525336602,0.6459361888690731,0.5803193692309858,0.2667280609394218
0.05317396005823433,0.6459361888690731,-1.5843901172010382,0.603600375371231
1.2302756947675522,-1.5481405396264198,0.5067393008272651,-1.1079553135756834
-0.2159867367837727,-1.5481405396264198,0.44909916856832366,-0.6822728295634158
1.324152849007171,-1.5481405396264198,0.9254985830743465,-1.3406574990082194
-0.2516669835980928,-1.5481405396264198,1.165962133398504,-0.808397112627522
0.2859615897594296,-1.5481405396264198,1.3700801483886509,-1.5178759177313077
0.5887240724362818,0.6459361888690731,0.8626898593287707,0.13985917527314415
0.7771712012420113,0.6459361888690731,-0.8138358240077048,0.43420290845141507
-1.5763394478501325,0.6459361888690731,1.9680241602943573,0.29859900192642974
-0.9604221775990534,0.6459361888690731,-1.3888933128105962,1.8524181656115042
0.2620592884954676,-1.5481405396264198,-1.7270845909640278,-1.1899110900177226
-1.4512853789183893,0.6459361888690731,-1.572998541564497,-1.0775915742305335
-0.28388312877995464,0.6459361888690731,-0.22029545204861045,0.010879457456702445
1.3858138580649282,0.6459361888690731,0.5720289484864249,-0.4365832150577561
0.15190085658329483,-1.5481405396264198,-0.8751559934051298,-1.569290240007739
0.8776301485833009,0.6459361888690731,-0.9621330509422057,0.4326364685360713
0.4744087185651591,0.6459361888690731,0.6990315784959938,0.7961742544037549
1.1835103227293655,0.6459361888690731,0.9725120912367687,0.06712207394802082
-1.220229800033423,0.6459361888690731,-1.1351154708168703,1.9540882894993574
-1.1118034189374795,0.6459361888690731,-0.4148825843374049,-0.06915819868689273
-1.0362860033498893,0.6459361888690731,-0.0014159397726365363,0.6712617314656397
-1.495625879813855,0.6459361888690731,0.39515974781381197,0.6392625658613397
-0.7563865914472617,0.6459361888690731,-0.6215228719730295,-0.2873320100841074
1.5351166384238792,0.6459361888690731,-0.5085581364411582,0.3553215234181406
-0.42452565505776013,0.6459361888690731,-1.0672208530484468,0.8168544106628585
0.5180563991341333,0.6459361888690731,0.5799679050098946,-0.8901241843428117
1.3435518181489372,0.6459361888690731,1.250292872094423,-0.38593974018820515
0.8180476005050188,0.6459361888690731,0.3392976110262721,0.33008751861624946
1.1661898145670742,-1.5481405396264198,2.218080616417707,-1.1903407549633866
0.8571919489517972,-1.5481405396264198,0.4228633981821697,-0.9226399976740969
-1.7159427436382007,0.6459361888690731,0.8336630495398347,1.240981702533229
-1.7214853062501339,0.6459361888690731,-0.7040756151975466,1.5647751060012143
1.1260062356305585,0.6459361888690731,-0.3147152813264393,0.8190289801958872
0.6704768709622968,0.6459361888690731,-0.22265232976651556,-0.7499544316500288
-1.2233474915026357,0.6459361888690731,0.6634716690679525,0.03320028893589808
-1.1551046893432078,-1.5481405396264198,-0.6362016717950698,-1.177042887343134
-1.2413608199914186,-1.5481405396264198,0.5623946939553393,-1.3388900988739614
0.5128602466854458,0.6459361888690731,0.2602181612807729,-0.14019913577625395
-0.05109549907875938,0.6459361888690731,-0.7000441138379723,0.3598656238906077
-0.8762445079303176,0.6459361888690731,1.5847007412796386,-0.42230304188982526
-0.21702596727351017,0.6459361888690731,-0.3355136934686541,-0.4216334244439648
1.2209226203599148,0.6459361888690731,-1.053017563643177,-0.601303857778434
-1.583267651115049,0.6459361888690731,-0.7340534458200234,-0.5971609278922325
0.08469728491360452,0.6459361888690731,0.5824074801915858,0.6652261762341402
-0.9978344752296027,0.6459361888690731,0.4045252355875924,0.35108561193811316
-1.5985096982978655,0.6459361888690731,0.4673753080650612,1.5686915807153554
-1.0581098436343763,0.6459361888690731,-1.5032845795927785,0.8808939837074298
-0.2686410815971383,0.6459361888690731,1.1606901700821368,0.5139586204072797
-1.5680256039322327,-1.5481405396264198,-0.9433607266627513,-1.1425197213773943
-0.9943703735971444,0.6459361888690731,-0.45242723289631376,-0.11936151068889647
0.5391874190921286,0.6459361888690731,0.6198487569207622,1.0166523596544166
0.6923007112467838,-1.5481405396264198,1.9678380910008388,-1.1970159335782218
-1.3664148889231618,-1.5481405396264198,1.005673774215012,-1.654425387077379
-0.5977307366806732,0.6459361888690731,0.6028957768446027,1.0393721121651887
-0.013336791284964311,0.6459361888690731,-0.20733262460013258,0.8560559005308623
0.12592009433985785,0.6459361888690731,-0.1909171780385831,-0.6246677327819206
0.28284389829021717,0.6459361888690731,-1.05460948982106,0.44350406724027325
-1.4509389687551435,0.6459361888690731,-1.590323660227694,0.4056800546937086
-0.1477439346243449,0.6459361888690731,0.793844220726807,0.05948633548083722
0.3940415606921274,0.6459361888690731,1.6461863056046353,0.4041683539424722
-0.9046501413164754,-1.5481405396264198,0.1809319678758086,-0.789454362440152
1.6102876438482234,-1.5481405396264198,-0.40001771522184554,-1.2834925650942715
0.42452565505776013,0.6459361888690731,1.6608030823288362,0.36924026813265104
-1.6934260830272219,0.6459361888690731,-0.49290764141963056,1.8424886312127566
1.3542905332095578,0.6459361888690731,-1.6272894265401,-0.10767057496839562
-1.1273918762835418,0.6459361888690731,0.4379970340550339,0.559220410608366
0.9877885804954737,0.6459361888690731,-0.9912218838289815,-0.1047289072863018
-1.2288900541145689,0.6459361888690731,0.7500765880179907,0.7087340636291044
-1.62137276907209,0.6459361888690731,0.31903673239866737,-0.424446117657203
1.2448249216238767,0.6459361888690731,-1.7270845909640278,-0.2805810964613978
